ARTIST,SONG TITLE,DISC CODE
Christmas (Traditional),Ding Dong Que Alegria,KVD-38644
Christmas (Traditional),Dios Muy Alegre Albergo,KVD-34444
Christmas (Traditional),Doce Dias De Navidad (Twelve Days Of Christmas) (Latino),KVD-34450
Christmas (Traditional),Douce Nuit Sainte Nuit,KVD-05081
Christmas (Traditional),El Acebo Y La Hiedra (The Holly And The Ivy) (Latino),KVD-34451
Christmas (Traditional),El Buen Rey Wenceslao (Good King Wenceslas) (Latino),KVD-34452
Christmas (Traditional),El Primer Noel (The First Noel) (Latino),KVD-34453A
Christmas (Traditional),En Un Pesebrito (Away In A Manger) (Latino),KVD-34454
Christmas (Traditional),Escucha! Los Angeles Cantan (Hark! The Herald Angels Sing) (Latino),KVD-34455
Christmas (Traditional),First Noel,KVD-24722
Christmas (Traditional),Friendly Beasts,KVD-34375
Christmas (Traditional),Frosty The Snowman (Jazzy Version),KVD-35159
Christmas (Traditional),God Rest Ye Merry Gentlemen,KVD-24201
Christmas (Traditional),God Rest Ye Merry Gentlemen (Slow Version),KVD-26880
Christmas (Traditional),Good King Wenceslas,KVD-33782
Christmas (Traditional),Gozo De Dios (Latino),KVD-34456
Christmas (Traditional),Hark The Herald Angels Sing,KVD-24873
Christmas (Traditional),Hark The Herald Angels Sing (Slow Version),KVD-26949
Christmas (Traditional),Holly And The Ivy,KVD-33784
Christmas (Traditional),I Saw Three Ships,KVD-25177
Christmas (Traditional),Il Est Ne Le Divin Enfant (Version Dance),KVD-37072
Christmas (Traditional),I'll Be Home For Christmas,KVD-26862
Christmas (Traditional),It Came Upon A Midnight Clear,KVD-26596
Christmas (Traditional),It's Beginning To Look A Lot Like Christmas,KVD-24881
Christmas (Traditional),Jingle Bells,KVD-05066
Christmas (Traditional),Jingle Bells (Jazzy Version),KVD-24837
Christmas (Traditional),Jingle Bells (Slow Version),KVD-24836
Christmas (Traditional),Joy To The World,KVD-24241
Christmas (Traditional),La Primera Navidad (The First Noel) (Latino),KVD-34453B
Christmas (Traditional),Let It Snow! Let It Snow! Let It Snow!,KVD-26867
Christmas (Traditional),Mon Beau Sapin,KVD-05085
Christmas (Traditional),Navidad Navidad (Latino),KVD-34458
Christmas (Traditional),Noche De Paz (Silent Night) (Latino),KVD-34459
Christmas (Traditional),Noche Santa (Holy Night) (Latino),KVD-34460
Christmas (Traditional),Nosotros Los Tres Reyes,KVD-34356
Christmas (Traditional),O Christmas Tree,KVD-05086
Christmas (Traditional),O Christmas Tree (Jazzy Version),KVD-24384
Christmas (Traditional),O Come All Ye Faithful,KVD-24742
Christmas (Traditional),O Come All Ye Faithful (Alternate Version),KVD-25647
Christmas (Traditional),O Come O Come Emmanuel,KVD-27446
Christmas (Traditional),O Holy Night,KVD-34376
Christmas (Traditional),O Little Town Of Bethlehem,KVD-25645
Christmas (Traditional),O Little Town Of Bethlehem (Slow Version),KVD-24889
Christmas (Traditional),O Tannenbaum,KVD-05087
Christmas (Traditional),O Vengan A Adorarlo,KVD-34347
Christmas (Traditional),Oh Ven Oh Ven Emmanuel,KVD-34328
Christmas (Traditional),Once In Royal David's City,KVD-33783
Christmas (Traditional),Oyelas Bien,KVD-25236
Christmas (Traditional),Petit Papa Noel (Les 500 Choristes) (Latino),KVD-34503
Christmas (Traditional),Quien Es Esten Nino (What Child Is This) (Latino),KVD-34463
Christmas (Traditional),Silent Night (Children's Chorus) (Melody Guide),KVD-34391
Christmas (Traditional),Silent Night (Man Voice),KVD-26636
Christmas (Traditional),Silent Night (Melody Guide),KVD-05082
Christmas (Traditional),Silent Night (Woman Voice),KVD-26635
Christmas (Traditional),Stille Nacht Heilige Nacht,KVD-05084
Christmas (Traditional),Te Deseamos Una Feliz Navidad (We Wish You A Merry Christmas) (Latino),KVD-34464
Christmas (Traditional),Toda La Noche,KVD-25443
Christmas (Traditional),Toyland,KVD-25217
Christmas (Traditional),Twelve Days Of Christmas,KVD-24963
Christmas (Traditional),Twelve Days Of Christmas (Alternate Version),KVD-26950
Christmas (Traditional),Up On The Housetop,KVD-26910
Christmas (Traditional),We Three Kings,KVD-24965
Christmas (Traditional),We Three Kings (Alternate Version),KVD-25649
Christmas (Traditional),We Wish You A Merry Christmas,KVD-05025
Christmas (Traditional),We Wish You A Merry Christmas (Alternate Version),KVD-25650
Christmas (Traditional),We Wish You A Merry Christmas (Slow Version),KVD-24222
Christmas (Traditional),What Child Is This,KVD-26915
Christmas (Traditional),While Shepherds Watched Their Flocks,KVD-33785
Christmas (Traditional),Ya Llego La Navidad (Deck The Halls) (Latino),KVD-34465
Christmas (Traditional) (Female),We Need A Little Christmas,KVD-31474
Christmas (Traditional) (Male),I Saw Mommy Kissing Santa Claus,KVD-29934
Christmas (Traditional) (Male),We Need A Little Christmas,KVD-31475
Christmas Chronicles,Santa Claus Is Back In Town,KVD-59337
Christophe Willem,Falling,KVD-39116
Christophe Willem,Heartbox,KVD-27789
Christophe Willem,I Will Always Love You,KVD-13776
Christophe Willem,Marlon Brando,KVD-53464
Christophe Willem,"New York, New York",KVD-13647
Christophe Willem,True Colors,KVD-13378
Christopher Cross,All Right,KVD-20530
Christopher Cross,Never Be The Same,KVD-35594
Christopher Cross,Think Of Laura,KVD-42201
Christy Sterling,Water,KVD-28171
Chromeo,Jealous (I Ain't With It),KVD-51035
Chuck Berry,Around And Around,KVD-52912
Chuck Berry,Big Boys,KVD-53297
Chuck Berry,Carol,KVD-47672
Chuck Berry,Johnny B. Goode,KVD-13103
Chuck Berry,Little Queenie,KVD-47641
Chuck Berry,Maybellene,KVD-07151
Chuck Berry,Memphis Tennessee,KVD-34713
Chuck Berry,My Ding-A-Ling,KVD-42215
Chuck Berry,Nadine (Is It You),KVD-34714
Chuck Berry,No Particular Place To Go,KVD-13105
Chuck Berry,Promised Land,KVD-48253
Chuck Berry,Reelin' And Rockin',KVD-34715
Chuck Berry,Rock And Roll Music,KVD-13102
Chuck Berry,Roll Over Beethoven,KVD-06919
Chuck Berry,Route 66,KVD-30550
Chuck Berry,Run Rudolph Run,KVD-34717
Chuck Berry,School Day (Ring Ring Goes The Bell),KVD-32864
Chuck Berry,Sweet Little Rock 'n' Roller,KVD-52908
Chuck Berry,Sweet Little Sixteen,KVD-14190
Chuck Berry,Too Much Monkey Business,KVD-54387
Chuck Berry,You Never Can Tell (C'est La Vie) (Teenage Wedding),KVD-19895
Chuck Willis,C. C. Rider,KVD-17406
Chumbawamba (Duet),Tubthumping,KVD-09654
Church,Unguarded Moment,KVD-28598
Ciara & Missy Elliott (Duet),"1, 2 Step",KVD-12448
Cibo Matto,Sci-Fi Wasabi,KVD-39932
Cibo Matto,Sugar Water,KVD-39826
Cindy Daniel,Pepito (Latino),KVD-49177
City High,What Would You Do,KVD-15370
City High & Eve (Duet),Caramel,KVD-15371
Civil Wars,Billie Jean,KVD-50793
Civil Wars,One That Got Away,KVD-44909
Civil Wars (Duet),Barton Hollow,KVD-40148
Civil Wars (Duet),Poison & Wine,KVD-39393
Claire Pérot (Mozart L'Opéra Rock),Ah Vous Dirais-Je Maman (French Twinkle Little Star),KVD-36694
Clare Maguire,Elizabeth Taylor,KVD-53514
Clarence Carter,Strokin',KVD-06315
Clark Anderson,Give Me Something Real (Living Out Loud),KVD-35125
"Clarkson, Kelly",Hole,KVD-62166
Classics,Till Then,KVD-10967
Claude Francois,Toi Et Le Soleil,KVD-19877
Claude Nougaro,Sing Sing Song (Work Song) (French),KVD-47201
Claudia & Asu (Duet),Zalele (Latino),KVD-45213
Clay Aiken,Don't Save It All For Christmas Day,KVD-59563
Clay Aiken,Invisible,KVD-05766
Clay Aiken,Mary Did You Know,KVD-42276
Clay Walker,Chain Of Love,KVD-07260
Clay Walker,Dreaming With My Eyes Open,KVD-10147
Clay Walker,Fall,KVD-24624
Clay Walker,Fore She Was Mama,KVD-24723
Clay Walker,I Can't Sleep,KVD-05787
Clay Walker,"Live, Laugh, Love",KVD-08723
Clay Walker,She Won't Be Lonely Long,KVD-26473
Clean Bandit & Jess Glynne,Rather Be,KVD-46232
Clean Bandit & Jess Glynne,Real Love,KVD-48104
Clean Bandit & Marina & Luis Fonsi (Duet),Baby (Spanglish),KVD-56731
Clean Bandit & Sean Paul & Anne-Marie (Duet),Rockabye,KVD-52043
Clean Bandit & Zara Larsson,Symphony,KVD-52887
Cliff Richard,(Medley) Teddy Bear+Too Much,KVD-53274
Cliff Richard,All Shook Up,KVD-55065
Cliff Richard,Blueberry Hill,KVD-52780
Cliff Richard,Butterfly,KVD-52447
Cliff Richard,Cathy's Clown,KVD-52226
Cliff Richard,C'mon Everybody,KVD-54841
Cliff Richard,Constantly,KVD-62657
Cliff Richard,Dimples,KVD-52525
Cliff Richard,Do You Wanna Dance,KVD-30007
Cliff Richard,Dreamin',KVD-30186
Cliff Richard,Dynamite,KVD-52316
Cliff Richard,Elvis Medley (Live World Tour),KVD-57008
Cliff Richard,Fabulous,KVD-46453
Cliff Richard,"Gee Whiz, It's You",KVD-48233
Cliff Richard,Good Golly Miss Molly,KVD-51057
Cliff Richard,Great Balls Of Fire + Whole Lotta Shakin' Goin' On,KVD-52161
Cliff Richard,It'll Be Me,KVD-39766
Cliff Richard,It's All In The Game,KVD-33502
Cliff Richard,It's Better To Dream (Christmas Mix),KVD-52844
Cliff Richard,Johnny B. Goode,KVD-47780
Cliff Richard,Keep A Knockin',KVD-52530
Cliff Richard,Little Town,KVD-56468
Cliff Richard,Lucky Lips,KVD-26114
Cliff Richard,Memphis Tennessee,KVD-52308
Cliff Richard,Miss You Nights,KVD-34685
Cliff Richard,Mistletoe And Wine,KVD-31719
Cliff Richard,Move It,KVD-25917
Cliff Richard,Move It (2016 Version),KVD-52441
Cliff Richard,Multiplication,KVD-52256
Cliff Richard,Never Be Anyone Else But You,KVD-53615
Cliff Richard,Nine Times Out Of Ten,KVD-53795
Cliff Richard,Please Don't Tease,KVD-33015
Cliff Richard,Poetry In Motion,KVD-46720
Cliff Richard,Rave On,KVD-46393
Cliff Richard,Rip It Up,KVD-50848
Cliff Richard,Roll Over Beethoven,KVD-52031
Cliff Richard,Save The Last Dance For Me,KVD-53660
Cliff Richard,Sealed With A Kiss,KVD-46466
Cliff Richard,"Shake, Rattle And Roll",KVD-51063
Cliff Richard,Singing The Blues,KVD-26458
Cliff Richard,Still Reelin' And A Rockin',KVD-52659
Cliff Richard,Stood Up,KVD-47013
Cliff Richard,Such A Night,KVD-46422
Cliff Richard,Sweet Little Sixteen,KVD-52297
Cliff Richard,Two Hearts,KVD-47382
Cliff Richard,Unchained Melody,KVD-45613
Cliff Richard,Visions,KVD-55499
Cliff Richard,Wake Up Little Susie,KVD-52716
Cliff Richard,Will You Still Love Me Tomorrow,KVD-55481
Cliff Richard,Willie And The Hand Jive,KVD-52495
Cliff Richard,Wired For Sound,KVD-35490
Cliff Richard,Young Ones,KVD-20626
Cliff Richard & Elvis Presley (Duet),Blue Suede Shoes,KVD-52881
Cliff Richard & The Piano Guys,Okay (It's Gonna Be),KVD-53805
Cliff Richard & The Vernons Girls,Sea Cruise,KVD-52235
Climax,Precious And Few,KVD-15382
Climax Blues Band,I Love You,KVD-10338
Clint Black,Better Man,KVD-06550
Clint Black,Nothing's News,KVD-39922
Clint Black & Lisa Hartman Black (Solo),When I Said I Do,KVD-22180
Clint Black & The Pointer Sisters (Duet),Chain Of Fools,KVD-10120
Clint Black & Wynonna (Duet),Bad Goodbye,KVD-05884
Cliona Hagan,Secret Love,KVD-56284
Clovers,Love Potion #9,KVD-38410
Club Nouveau,Lean On Me,KVD-06290
CNCO,Hey D.J. (Latino),KVD-53677
CNCO,Reggaeton Lento (Bailemos) (Latino),KVD-52225
CNCO,Se Vuelve Loca (Latino),KVD-55855
CNCO & Little Mix (Duet),Reggaeton Lento (Remix) (Spanglish),KVD-54056
Coasters,Charlie Brown,KVD-17439
Coasters,Down In Mexico,KVD-38182
Coasters,Down In Mexico (2015),KVD-38182-2
Coasters,Little Egypt,KVD-30069
Coasters,Poison Ivy,KVD-05936
Coasters,Young Blood,KVD-17438
Cock Robin,When Your Heart Is Weak,KVD-13781
Cock Robin (Peter Kingsbery & Anna LaCazio) (Duet),Promise You Made,KVD-17715
Coco (Gael Garcia Bernal & Anthony Gonzalez) (Duet),Un Poco Loco (Latino),KVD-58008
CoCo Lee,Before I Fall In Love,KVD-45087
CoCo Lee,Love Before Time,KVD-43905
Cocoon,American Boy,KVD-37635
Cocoon,Comets,KVD-38194
Cocoon,On My Way,KVD-19203
Cocoon & Lola Marsh (Duet),I Got You,KVD-60925
Cocoon (Duet),Chupee,KVD-26333
Cody Chesnutt,Look Good In Leather,KVD-22660
Cody Jinks,Cast No Stones,KVD-56317
Cody Jinks,Hippies And Cowboys,KVD-53895
Cody Jinks,Last Call For The Blues,KVD-58006
Cody Jinks,Loud And Heavy,KVD-57428
Cody Jinks,Mamma Song,KVD-60512
Cody Jinks,Must Be The Whiskey,KVD-56076
Cody Jinks,Same Kind Of Crazy As Me,KVD-60226
Cody Jinks,Somewhere Between I Love You And I'm Leavin',KVD-55979
Cody Jinks,Somewhere In The Middle,KVD-61838
Cody Jinks,Wish You Were Here,KVD-59063
Cody Johnson,Dance Her Home,KVD-55306
Cody Johnson,Half A Song,KVD-58616
Cody Johnson,Honky Tonk Mood,KVD-57824
Cody Johnson,I Ain't Going Nowhere Baby,KVD-58179
Cody Johnson,Nothin' On You,KVD-57398
Cody Johnson,On My Way To You,KVD-56227
Cody Johnson,With You I Am,KVD-53172
Coheed & Cambria,Blood Red Summer,KVD-24850
Coheed & Cambria,Favor House Atlantic,KVD-29039
Coheed & Cambria,Welcome Home,KVD-28920
Colbie Caillat,Battle,KVD-43568
Colbie Caillat,Bubbly,KVD-13138
Colbie Caillat,Christmas In The Sand,KVD-47806
Colbie Caillat,Fearless,KVD-29561
Colbie Caillat,Have Yourself A Merry Little Christmas,KVD-48140
Colbie Caillat,Hold On,KVD-46115
Colbie Caillat,Killing Me Softly,KVD-51663
Colbie Caillat,Magic,KVD-24595
Colbie Caillat,Midnight Bottle,KVD-36514
Colbie Caillat,Mistletoe,KVD-62339
Colbie Caillat,One Fine Wire,KVD-43100
Colbie Caillat,Try,KVD-47300
Colbie Caillat,When The Darkness Comes,KVD-44925
Colbie Caillat,You Got Me,KVD-44693
Cold,"Different Kind Of Pain, A",KVD-15392
Cold,Happens All The Time,KVD-15391
Cold Chisel,Rising Sun,KVD-48408
Coldcut & Lisa Stansfield,People Hold On,KVD-60769
Coldplay,Adventure Of A Lifetime,KVD-50144
Coldplay,All I Can Think About Is You,KVD-53688
Coldplay,Birds,KVD-50536
Coldplay,Charlie Brown,KVD-39216
Coldplay,Clocks,KVD-06087
Coldplay,Every Teardrop Is A Waterfall,KVD-37371
Coldplay,Everyday Life,KVD-60049
Coldplay,Fix You,KVD-05372
Coldplay,God Put A Smile Upon Your Face,KVD-05184
Coldplay,Hardest Part,KVD-05925
Coldplay,Head Full Of Dreams,KVD-50466
Coldplay,In My Place,KVD-06864
Coldplay,Lost,KVD-20004
Coldplay,Lovers In Japan,KVD-22311
Coldplay,Moses,KVD-05767
Coldplay,Orphans,KVD-59727
Coldplay,Paradise,KVD-38236
Coldplay,Scientist,KVD-05737
Coldplay,Shiver,KVD-15393
Coldplay,Speed Of Sound,KVD-05338
Coldplay,Talk,KVD-05141
Coldplay,Us Against The World,KVD-39317
Coldplay,Violet Hill,KVD-19286
Coldplay,Viva La Vida,KVD-19483
Coldplay,Warning Sign,KVD-21852
Coldplay & Stromae (Duet),Arabesque (English-French),KVD-59730
Coldplay & Tov Lo (Duet),Fun,KVD-50483
Coldplay (Duet),Cry Cry Cry,KVD-60409
Cole Swindell,Ain't Worth The Whiskey,KVD-49962
Cole Swindell,Break Up In The End,KVD-55497
Cole Swindell,Chillin' It,KVD-47972
Cole Swindell,Love You Too Late,KVD-59260
Cole Swindell,Middle Of A Memory,KVD-51799
Cole Swindell,You Should Be Here,KVD-50675
Cole Swindell & Dierks Bentley (Solo),Flatliner,KVD-52865
"Cole, Nat 'King'",Tres Palabras (Without You) (Latino),KVD-62166
Coleman Hell,2 Heads,KVD-49937
Colin James,Let's Shout (Baby Work Out),KVD-31123
Collectif Metisse,Gimme Hope Jo'Anna,KVD-54362
Collectif Metisse,Reggae Night,KVD-54576
Collective Soul,December,KVD-17445
Collective Soul,Heavy,KVD-08516
Collective Soul,Next Homecoming,KVD-24417
Collective Soul,Precious Declaration,KVD-11319
Collective Soul,Shine,KVD-35895
Collective Soul,Where The River Flows,KVD-14463
Collective Soul,World I Know,KVD-10834
Collin Raye,If I Were You,KVD-06602
Collin Raye,In This Life,KVD-06735
Collin Raye,Little Rock,KVD-10174
Collin Raye,Love Me,KVD-06141
Collin Raye,Love Remains,KVD-11115
Collin Raye,O Holy Night (Christmas),KVD-41951
Collin Raye,On The Verge,KVD-11252
Collin Raye,"One Boy, One Girl",KVD-10669
Collin Raye,Stuck In The Middle With You,KVD-54289
Collin Raye,That's My Story,KVD-09804
Color Me Badd,All 4 Love,KVD-33134
Color Me Badd,"Earth, The Sun, The Rain",KVD-10832
Color Me Badd,I Adore Mi Amor,KVD-31707
Color Me Badd,Slow Motion,KVD-27843
Color Me Badd (Duet),Forever Love,KVD-30532
Color Me Badd (Duet),I Wanna Sex You Up,KVD-13876
Colt Ford & Jamey Johnson (Duet),Cold Beer,KVD-27043
Colt Ford & Jamey Johnson (Duet),Cold Beer (2016),KVD-27043-2
Commodores,Nightshift,KVD-17447
Common Linnets,Love Goes On,KVD-46886
Common Linnets,Still Loving After You,KVD-47051
Common Linnets,We Don't Make The Wind Blow,KVD-50125
Common Linnets (Duet),Calm After The Storm (Netherlands Eurovision 2014),KVD-46537
Communards,Don't Leave Me This Way,KVD-11937
Communards,Never Can Say Goodbye,KVD-13855
Comptine,A La Claire Fontaine,KVD-05027
Comptine,"Ah Vous Dirais, Je Maman",KVD-05044
Comptine,Ainsi Font Font Font,KVD-05050
Comptine,Au Clair De La Lune,KVD-05049
Comptine,Aupres De Ma Blonde,KVD-05077
Comptine,Chevaliers De La Table Ronde,KVD-05078
Comptine,Frere Jacques,KVD-05048
Comptine,Gentil Coquelicot,KVD-05028
Comptine,Il Etait Une Bergere,KVD-05029
Comptine,Le Bon Roi Dagobert,KVD-05030
Comptine,Quand Trois Poules Vont Aux Champs,KVD-05038
Comptine,Savez Vous Planter Les Choux,KVD-05031
Comptine,Sur La Route De Louviers,KVD-05032
Comptine,Sur Le Pont D'Avignon,KVD-05033
Comptine,Un Jour La Troupe Campa,KVD-05034
Comptine,Une Souris Verte,KVD-05073
Comptine,Vent Frais Vent Du Matin,KVD-05026
Conal Gallen (Wbgv),"Horse It Into Ya, Cynthia",KVD-45366-1
Conan Gray,Heather,KVD-61474
Conan Gray,Maniac,KVD-62543
Conchita Wurst,Heroes,KVD-48645
Conchita Wurst,Rise Like A Phoenix (Austria Eurovision Entry 2014),KVD-46828
Concrete Blonde,Joey,KVD-54894
Concrete Blonde,"Tomorrow, Wendy",KVD-39804
Confederate Railroad,Trashy Women,KVD-06055
Connie Francis,Arrivederci Roma,KVD-43022
Connie Francis,I Can't Stop Loving You,KVD-44875
Connie Francis,Lipstick On Your Collar,KVD-20600
Connie Francis,Someone Else's Boy,KVD-46832
Connie Francis,Stupid Cupid,KVD-20601
Connie Francis,Tennessee Waltz,KVD-20181
Connie Francis,Vacation,KVD-32977
Connie Francis,Where The Boys Are,KVD-20603
Connie Francis,Who's Sorry Now,KVD-32973
Connie Vannett,Pussy Cat Song,KVD-54962
Conor Maynard & Ne-Yo (Solo),Turn Around,KVD-41661
Conrad Sewell,Remind Me,KVD-51070
Conrad Sewell,Start Again,KVD-49556
Conway Twitty,I've Already Loved You In My Mind,KVD-14271
Conway Twitty,Play Guitar Play,KVD-14282
Conway Twitty,Rose,KVD-14274
Conway Twitty,Tight Fittin' Jeans,KVD-15410
Conway Twitty & Sam Moore (Duet),Rainy Night In Georgia,KVD-10119
Cookies,Chains,KVD-30026
Coolio,C U When U Get There,KVD-33933
Coolio,Fantastic Voyage,KVD-35942
Coolio,It's All The Way Live (Now),KVD-35610
Coolio,Ooh La La,KVD-35054
Coolio & 40 Thevz (Duet),Dial-A-Jam,KVD-35855
Coolio & L.V. (Solo),Gangsta's Paradise,KVD-12656
Coolio (Duet),Winner,KVD-34870
Cooltrane Quartet,Ain't Nobody (Loves Me Better),KVD-58090
Cooltrane Quartet,Baby One More Time,KVD-51668
Cooltrane Quartet,Back To Black,KVD-52095
Cooltrane Quartet,Breathe (In The Air),KVD-52236
Cooltrane Quartet,Holding Back The Years,KVD-48827
Cooltrane Quartet,Like A Virgin,KVD-43422
Cooltrane Quartet,Moves Like Jagger,KVD-51814
Cooltrane Quartet,Oh! Darling,KVD-49113
Cooltrane Quartet,Smoke On The Water,KVD-48951
Cooltrane Quartet,Some Like It Hot,KVD-53014
Cora,In The Name Of Love,KVD-49649
Coral,Dreaming Of You,KVD-45707
Coral,In The Morning,KVD-05343
Corey Hart,Sunglasses At Night,KVD-20736
Corinne Bailey Rae,I'd Like To,KVD-11684
Corinne Bailey Rae,Like A Star,KVD-10340
Corinne Bailey Rae,Paris Nights + New York Mornings,KVD-28248
Corinne Bailey Rae,Put Your Records On,KVD-05446
Corinne Bailey Rae,Scientist,KVD-52862
Corneille,Parce Qu'on Vient De Loin,KVD-05904
Corneille,Sign Your Name,KVD-55772
Cornelius Brothers & Sister Rose,Too Late To Turn Back Now,KVD-29576
Cornelius Brothers & Sister Rose,Treat Her Like A Lady,KVD-08639
Corrs,Breathless,KVD-07583
Corrs,Only When I Sleep,KVD-22148
Corrs,Runaway (Tin Tin Out Remix Edit),KVD-13854
Corrs,So Young,KVD-32211
Corrs,Summer Sunshine,KVD-05268
Corrs,What Can I Do,KVD-21370
Corrs,What Can I Do (Tin Tin Out Remix),KVD-21371
Corrs & Bono (Duet),When The Stars Go Blue,KVD-06825
Corynne Charby,Boule De Flipper,KVD-12464
Counting Crows,Accidentally In Love,KVD-15414
Counting Crows,Colorblind,KVD-35587
Counting Crows,Holiday In Spain,KVD-33371
Counting Crows,Long December,KVD-11213
Counting Crows,Mr. Jones,KVD-11440
Counting Crows & Sheryl Crow (Solo),American Girls,KVD-17450
Country Standards,Cotton Eye Joe,KVD-41084
Courteeners,Not Nineteen Forever,KVD-17832
Coven,One Tin Soldier (The Legend Of Billy Jack),KVD-15419
Cracker,Low,KVD-55349
Craig Campbell,Fish,KVD-38005
Craig David,7 Days,KVD-08082
Craig David,World Filled With Love,KVD-44635
Craig David & Sting,Rise And Fall,KVD-05170
Craig McLachlan & Check 1-2,Mona,KVD-62876
Craig Morgan,"Father, My Son, And The Holy Ghost",KVD-59380
Cramps,Queen Of Pain,KVD-39523
Cranberries,Animal Instinct,KVD-47406
Cranberries,Dreams,KVD-11438
Cranberries,Free To Decide,KVD-10530
Cranberries,I Can't Be With You,KVD-21372
Cranberries,Linger,KVD-06140
Cranberries,Ode To My Family,KVD-12942
Cranberries,Salvation,KVD-10531
Cranberries,When You're Gone,KVD-11318
Cranberries,Zombie,KVD-14236
Crash Test Dummies,Ballad Of Peter Pumpkinhead,KVD-38806
Crazy Elephant,Gimme Gimme Good Lovin',KVD-15431
Crazy World Of Arthur Brown,Fire,KVD-34668
Creed,Don't Stop Dancing,KVD-07205
Creed,Hide,KVD-24260
Creed,Higher,KVD-08817
Creed,My Own Prison,KVD-54893
Creed,My Sacrifice,KVD-08086
Creed,One Last Breath,KVD-06830
Creed,Overcome,KVD-40749
Creed,Stand Here With Me,KVD-24341
Creed,Who's Got My Back,KVD-22167
Creed,With Arms Wide Open,KVD-07377
Creedence Clearwater Revival,(Medley) ProudMary+BornOnBayou+WhollStopRain+Lodi+..,KVD-47693
Creedence Clearwater Revival,Before You Accuse Me,KVD-45728
Creedence Clearwater Revival,Cross Tie Walker,KVD-47878
Creedence Clearwater Revival,Don't Look Now (It Ain't You Or Me),KVD-47669
Creedence Clearwater Revival,Fortunate Son (Live),KVD-52736
Creedence Clearwater Revival,Hello Mary Lou,KVD-26240
Creedence Clearwater Revival,I Put A Spell On You,KVD-20832
Creedence Clearwater Revival,It Came Out Of The Sky,KVD-45729
Creedence Clearwater Revival,Jambalaya (On The Bayou),KVD-43915
Creedence Clearwater Revival,Keep On Chooglin',KVD-48482
Creedence Clearwater Revival,Night Time Is The Right Time,KVD-45730
Creedence Clearwater Revival,Pagan Baby,KVD-48694
Creedence Clearwater Revival,Proud Mary,KVD-05462
Creedence Clearwater Revival,Someday Never Comes,KVD-47582
Creedence Clearwater Revival,Wrote A Song For Everyone,KVD-47423
Crests,Angels Listened In,KVD-18271
Crests,Sixteen Candles,KVD-08243
Crests,Step By Step,KVD-18269
Cribs,Cheat On Me,KVD-24494
Cris Cab,Liar Liar,KVD-46007
Cris Cab & Tefa & Moox & Willy William,Englishman In New York,KVD-49264
Cristian Castro,Amantes De Ocasion (Latino),KVD-14314
Cristian Castro,Mi Vida Sin Tu Amor (Latino),KVD-14313
Cristian Castro,Por Amarte Asi (Latino),KVD-20833
Cristian Castro,Veronica (Latino),KVD-18166
Critters,Mr. Dieingly Sad,KVD-25798
"Crosby, Stills & Nash",Helplessly Hoping,KVD-53236
"Crosby, Stills & Nash",Just A Song Before I Go,KVD-24293
"Crosby, Stills & Nash",Long Time Gone,KVD-52787
"Crosby, Stills & Nash",Our House,KVD-28090
"Crosby, Stills & Nash",Southern Cross,KVD-45050
"Crosby, Stills & Nash",Suite Judy Blue Eyes,KVD-48391
"Crosby, Stills & Nash",Wasted On The Way,KVD-41086
"Crosby, Stills, Nash & Young",Almost Cut My Hair,KVD-61785
"Crosby, Stills, Nash & Young",No Tears Left,KVD-35401
"Crosby, Stills, Nash & Young",Teach Your Children,KVD-15440
Crossfade,Cold,KVD-15443
Crowded House,Better Be Home Soon,KVD-26241
Crowded House,Don't Dream It's Over,KVD-13526
Crowded House,Mean To Me,KVD-58947
Crowded House,Something So Strong,KVD-41198
Cryin' Shames,Please Stay,KVD-42268
Crystal Bowersox,Up To The Mountain (MLK Song),KVD-32118
Crystal Gayle,Cry,KVD-15446
Crystal Gayle,Don't It Make My Brown Eyes Blue,KVD-10290
Crystal Gayle,I'll Get Over You,KVD-15449
Crystal Gayle,When I Dream,KVD-15450
Crystal Gayle,Why Have You Left The One You Left Me For,KVD-15445
Crystal Waters,100% Pure Love,KVD-30231
Crystals,Da Doo Ron Ron,KVD-08246
Crystals,Santa Claus Is Coming To Town,KVD-36208
Cuff Links,Tracy,KVD-15454
Cult,Lil' Devil,KVD-55858
Cult,Love Removal Machine,KVD-58577
Cult,Rain,KVD-46535
Cult,Rise,KVD-15455
Cult,She Sells Sanctuary,KVD-38183
Cult (Wbgv),Wild Flower,KVD-60944-1
Cult (Wobgv),Wild Flower,KVD-60944-2
Culture Beat,Tell Me That You Wait,KVD-24632
Culture Club,Do You Really Want To Hurt Me,KVD-12022
Culture Club,Karma Chameleon,KVD-11301
Culture Club,Miss Me Blind,KVD-20835
Cupid,Cupid Shuffle,KVD-35926
Cure,Boys Don't Cry,KVD-30665
Cure,Close To Me,KVD-43691
Cure,End Of The World,KVD-15456
Cure,Forest,KVD-38640
Cure,In Between Days,KVD-46982
Cure,Love Cats,KVD-12574
Cure,Lullaby,KVD-20842
Curtis Lee,Pretty Little Angel Eyes,KVD-08158
Curtis Lee,Under The Moon Of Love,KVD-23769
Curtis Magee,You're Going Out The Same Way You Came In,KVD-45486
Curtis Stigers & The Forest Rangers,This Life,KVD-42178
Cutting Crew,I Just Died In Your Arms Tonight,KVD-09980
Cyndi Lauper,Girls Just Wanna Have Fun,KVD-08231
Cyndi Lauper,Money Changes Everything,KVD-59266
Cyndi Lauper,True Colors,KVD-10011
